architecture,source,ferrite,diamond_um,ferrite_um,graphene_nm,ferrite_layers,trap_density_cm3,interface_recombination_cm_s,annealing_rate_s,defect_healing_rate_s,temperature_K,electric_field_V_cm,cce,current_density_A_cm2,voltage_V,power_density_W_cm2,carrier_lifetime_s,recombination_fraction,trap_accumulation_rate_cm3_s,estimated_lifetime_years,peak_temperature_K,thermal_rise_K,interface_loss_fraction,dominant_interface_loss,dominant_interface_loss_value,vacancies_cm3,interstitials_cm3,effective_traps_cm3,ferrite_benefit_factor,radiation_tolerance_factor,defect_sink_factor
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,215733742754187.62,2283.2951484921196,1.363410806086103e-08,8.188453603610423e-08,300.0,77318.1302634785,0.10578051201243195,2.2162646919545165e-09,0.22162646919545165,4.911829184804248e-10,7.800745588459625e-11,0.2181525702724766,159920696212.29214,0.25381444370362205,300.00000000003183,3.18312013214983e-11,0.39643974215785893,diamond_ferrite,0.3501219644841873,7.42813546359804e+17,5.378994646053753e+17,1.2809287447079337e+18,0.06175236738383968,0.8152809229627113,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,64035253288867.21,24921.843825636297,1.3811124122882468e-08,1.656239882189473e-07,300.0,35598.50682809785,0.1052699939704908,2.205568552472539e-09,0.2205568552472539,4.864532639655812e-10,1.1369190012331392e-10,0.2211147362799841,183418857001.14203,0.1517848713082394,300.00000000003183,3.18312013214983e-11,0.3981287924094735,diamond_ferrite,0.3519406340290165,5.095335381598473e+17,3.689725621157515e+17,8.785701355288877e+17,0.05351657355307938,0.7108336347771762,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,72259461223630.69,4867.751491097019,1.7942289476387574e-08,1.1487473523322854e-07,300.0,44182.814347009444,0.10569095385848089,2.2143883106560874e-09,0.22143883106560874,4.903515590370321e-10,1.1155455370684495e-10,0.21874168617142836,145196126771.97592,0.19541997472945852,300.00000000003183,3.18312013214983e-11,0.3966725249509756,diamond_ferrite,0.35037261124617486,5.1930307753600595e+17,3.7604705614676294e+17,8.954223931439926e+17,0.06794586333082797,0.8979598540776048,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,62725940054347.13,15438.212524341467,2.4949238596868507e-08,9.69997749729429e-08,300.0,44776.230406587354,0.10557469423566203,2.211952492448636e-09,0.22119524924486358,4.892733828849733e-10,1.2472373757245555e-10,0.21886678011057523,121146397057.99313,0.20945677245782687,300.00000000003183,3.18312013214983e-11,0.39755253025048165,diamond_ferrite,0.3513201489739423,4.644113765322396e+17,3.3629789335093216e+17,8.007719958232262e+17,0.08129354030048495,1.0762209688034179,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,155302244141655.75,42344.752262683025,3.199061199028186e-08,1.6290466638425189e-07,300.0,108218.36177031594,0.10507508183132316,2.2014848428756353e-09,0.22014848428756353,4.846535513411161e-10,1.568216012296654e-10,0.22029213079609605,142734700192.94977,0.14134452141882026,300.00000000003183,3.18312013214983e-11,0.4005311468873316,diamond_ferrite,0.35452734743235553,3.6917693266931456e+17,2.67335020208814e+17,6.366672551222703e+17,0.06852551771947127,0.9134449621048555,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,147360946427127.28,16369.103826555282,1.207635350489886e-08,8.009547557550761e-08,300.0,44056.84309870241,0.10516889830612744,2.2034504425563018e-09,0.22034504425563017,4.855193852801562e-10,8.016683811166308e-11,0.22313944453913517,151446532060.12918,0.26079162796094796,300.00000000003183,3.18312013214983e-11,0.3971625480359544,diamond_ferrite,0.35090023916018304,7.228257068804845e+17,5.234255118789715e+17,1.2463985797058831e+18,0.0647971484358808,0.8608998240846591,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,86993250589241.02,11015.9199073583,3.444829773556479e-08,1.5396811805133186e-07,300.0,48018.80738407443,0.10549345825882359,2.2102504735818498e-09,0.22102504735818498,4.885207155968791e-10,2.594230214582705e-10,0.21897934077430026,83705823891.43768,0.14554715493338902,300.00000000003183,3.18312013214983e-11,0.3981442434849797,diamond_ferrite,0.3519572708344823,2.2294260876437738e+17,1.6144119945006637e+17,3.84470801465033e+17,0.11751484694733166,1.5576012127650007,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,247990384022553.97,17189.675116130293,8.95850951526225e-09,8.550657012297354e-08,300.0,52112.345107571215,0.10542238716802879,2.2087614247376855e-09,0.22087614247376855,4.878627031409251e-10,7.699319386247654e-11,0.22073257406473343,160658295594.6826,0.255980000796027,300.00000000003183,3.18312013214983e-11,0.3971696940023307,diamond_ferrite,0.3509079335146905,7.525895052420463e+17,5.4497860724424045e+17,1.2978161028703094e+18,0.06122874703638598,0.8115378812291607,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,207110275218689.25,12198.576856359634,2.6798771294172336e-08,1.0325881331457105e-07,300.0,42248.12961614917,0.1055924780640302,2.212325091050688e-09,0.22123250910506878,4.894382308492435e-10,1.5814074354309766e-10,0.21869584312136076,100608562991.63168,0.19885200322123206,300.00000000003183,3.18312013214983e-11,0.39755480539335386,diamond_ferrite,0.35132259871340266,3.660617787640277e+17,2.650792191049856e+17,6.313481081442321e+17,0.09790481177241749,1.2959164601092805,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,101530894888048.61,9760.168044793525,7.790817692604724e-09,8.197616370836348e-08,300.0,50707.52991995036,0.10567080166858109,2.2139660912312535e-09,0.22139660912312534,4.901645853121795e-10,1.1931533989869003e-10,0.21849376424507402,99702410365.12215,0.2660575595007018,300.00000000003183,3.18312013214983e-11,0.39706851905236706,diamond_ferrite,0.35079899430460926,4.854679282644285e+17,3.5154574115699994e+17,8.371152003163165e+17,0.09890231869425935,1.3076944913500956,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,82081376341813.62,14071.888059402017,1.1661043606291661e-08,4.430728360559295e-08,300.0,45831.90928081109,0.10317585635896749,2.1616931432859433e-09,0.21616931432859432,4.672917245729462e-10,5.342728170292191e-11,0.24238270910743923,159597948622.19064,0.37142707288125504,300.00000000003183,3.18312013214983e-11,0.39680563024563476,diamond_ferrite,0.3505159311654141,1.0849600954010102e+18,7.856607587386625e+17,1.8707029355160146e+18,0.06033782192795716,0.8169296280708505,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,385758921086547.06,17289.076058588325,9.59843816046234e-09,8.903117295252526e-08,300.0,53313.07446909357,0.10558732902721171,2.2122172107967422e-09,0.22122172107967422,4.893904987745318e-10,1.0425832957048519e-10,0.2188338487527961,122574909820.52693,0.24770265624064405,300.00000000003183,3.18312013214983e-11,0.39747437118556983,diamond_ferrite,0.35123599190941956,5.555067267107044e+17,4.022634917560273e+17,9.581559773878184e+17,0.0803602383042607,1.0636784722069021,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,153947837629157.5,5262.73487831555,2.0660089946354187e-08,1.2338772100351602e-07,300.0,61463.33042643103,0.10568297564547306,2.2142211548023503e-09,0.22142211548023502,4.902775322374254e-10,2.196393331283602e-10,0.2183846635876583,78746448181.94652,0.1828100265063024,300.00000000003183,3.18312013214983e-11,0.3970630220714385,diamond_ferrite,0.3507930754802322,2.6339998770961155e+17,1.907379221345463e+17,4.542918576817871e+17,0.1252370693767789,1.6556974418395167,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,75871771042228.81,1506.6862711893386,1.4658220285911521e-08,7.693514079065785e-08,300.0,38749.8497505348,0.10548438201078106,2.210060312202505e-09,0.2210060312202505,4.884366583572634e-10,9.909635891170967e-11,0.22097199670624487,121915943164.77277,0.2620277268029445,300.00000000003183,3.18312013214983e-11,0.3964213564392727,diamond_ferrite,0.35010216782839176,5.846649054585737e+17,4.23378034987243e+17,1.0081188122168589e+18,0.08077667944256169,1.0694277501719716,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,95623044317118.72,2056.767095001269,2.227547412503494e-08,6.286616619104396e-08,300.0,56455.07816726827,0.10577076696219918,2.21606051813893e-09,0.221606051813893,4.910924220054184e-10,1.797785292782791e-10,0.21810933707157426,63559297415.8677,0.2768201189232748,300.00000000003183,3.18312013214983e-11,0.39656202614091185,diamond_ferrite,0.35025363265426457,3.2198370919287725e+17,2.3316061700173872e+17,5.552399492389331e+17,0.15534638762243388,2.0513174013822124,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,102429567578778.28,8201.940419277727,2.3272751577565313e-08,1.0643333479797713e-07,300.0,46910.051100611454,0.1055561071408415,2.2115630641768962e-09,0.22115630641768963,4.891011186831503e-10,2.7973804067459874e-10,0.21878275625389634,56683536549.562325,0.1992833321941605,300.00000000003183,3.18312013214983e-11,0.397786824976341,diamond_ferrite,0.35157242369580294,2.0669742591310342e+17,1.49677446350868e+17,3.564773018315502e+17,0.17368421043886761,2.300143934999476,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,30673644950218.914,6644.9969663208585,1.9917372315626904e-08,7.377693968530286e-08,300.0,58459.01953989626,0.10571867219533498,2.2149690525160075e-09,0.22149690525160076,4.90608790360366e-10,1.2313565000028459e-10,0.21828530215795666,99798877480.88327,0.2575440188457791,300.00000000003183,3.18312013214983e-11,0.39684795208934176,diamond_ferrite,0.35056150082691895,4.704274566441548e+17,3.406543651561121e+17,8.111124954452173e+17,0.09886708684040625,1.306430453927416,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,46208326363364.125,8231.08374189568,2.2391069396602482e-08,1.1763805092305075e-07,300.0,79967.29898550278,0.1056266196183889,2.213040409212929e-09,0.2213040409212929,4.897547852809329e-10,2.0182437642639532e-10,0.2185614983377499,83746731762.41241,0.18710144782994284,300.00000000003183,3.18312013214983e-11,0.3973845423818254,diamond_ferrite,0.35113926955941105,2.8677176575903414e+17,2.0766231313585232e+17,4.9448028722124986e+17,0.11766963945187386,1.5568403693493718,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,94291142541310.67,13475.481591261298,1.9767136656736763e-08,7.785601139754719e-08,300.0,33943.88470743313,0.10552586782522136,2.2109295039280113e-09,0.22109295039280114,4.888209271339362e-10,1.4098729518804317e-10,0.21934722841333465,89920936206.38191,0.2495988052506188,300.00000000003183,3.18312013214983e-11,0.39753623717611586,diamond_ferrite,0.3513026055538384,4.107498966962017e+17,2.9743958036621504e+17,7.082837682049581e+17,0.10947372172539446,1.4499436761818711,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,42360158218311.59,2986.0767922193727,1.3435397824989353e-08,5.924161941893424e-08,300.0,57856.72187275499,0.10553310083659011,2.2110810466593526e-09,0.22110810466593525,4.888879394896218e-10,6.874416131798253e-11,0.22047210548050927,148308961580.83218,0.31059478974855603,300.00000000003183,3.18312013214983e-11,0.39645707636223837,diamond_ferrite,0.35014062893159414,8.431034477311374e+17,6.10523186288065e+17,1.4536689941774208e+18,0.06643065478136424,0.8791127078166231,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,48524399519860.51,8334.679403700702,7.898010896351049e-09,7.810079303541747e-08,300.0,55244.48302184107,0.10545156275316654,2.209372698194183e-09,0.2209372698194183,4.881327719525844e-10,7.027133464239034e-11,0.22097539736754948,164026565512.6373,0.27472510471739875,300.00000000003183,3.18312013214983e-11,0.39669973087364907,diamond_ferrite,0.3504019049767539,8.247639694584872e+17,5.972428744354563e+17,1.4220553682934633e+18,0.06000820070883389,0.7948730280446666,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,56527798196431.9,20881.915459297885,9.373497691702292e-09,5.358966789894571e-08,300.0,59706.35548918128,0.10248476180125526,2.1472136476026598e-09,0.214721364760266,4.6105264484511195e-10,3.8441520054381106e-11,0.24888494197347863,240041278443.2492,0.34327531005777484,300.00000000003183,3.18312013214983e-11,0.3968380731510768,diamond_ferrite,0.35055086376970845,1.5081725043117268e+18,1.0921249169153884e+18,2.600353949025312e+18,0.03984759644299049,0.5431578004181541,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,148400659758448.9,9721.553418491381,6.6734729080529075e-09,3.637736199545131e-08,300.0,51644.070614936696,0.10543448548146289,2.209014903042773e-09,0.2209014903042773,4.879746841865072e-10,7.510182506248222e-11,0.22103535688519965,96320208662.6092,0.43772549403004646,300.00000000003183,3.18312013214983e-11,0.3967917900044857,diamond_ferrite,0.3505010288112379,7.716187549400573e+17,5.587584087496967e+17,1.3305255643495124e+18,0.10216647815457872,1.35361306437254,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,41285115697122.47,10469.412384522098,2.118509688408581e-08,1.6035307780652968e-07,300.0,51737.01983199921,0.10566268467334745,2.2137960276760785e-09,0.22137960276760785,4.900892852154385e-10,1.0710372578216773e-10,0.21860106765862236,196681135322.7665,0.15026690890785702,300.00000000003183,3.18312013214983e-11,0.39704099873849363,diamond_ferrite,0.350769362056156,5.4092716922701306e+17,3.9170588116438874e+17,9.32674335507099e+17,0.05013310665220713,0.6629018720826193,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,100641571674445.3,9224.385697283346,3.4051986333429075e-08,6.131041594027009e-08,300.0,101051.96290470999,0.10571618356321555,2.2149169118391225e-09,0.22149169118391224,4.905856926350955e-10,9.298916830902027e-11,0.21828093424931388,133977545416.14253,0.2541134297697025,300.00000000003183,3.18312013214983e-11,0.3968731404650102,diamond_ferrite,0.3505886221820523,6.230901874046858e+17,4.512032391551173e+17,1.0743940681314776e+18,0.07364229647987168,0.9731503320487598,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,135616844295278.83,14442.168203283421,5.11263751202994e-08,1.486246339093497e-07,300.0,33473.66501349053,0.10519434941174031,2.2039836824288255e-09,0.22039836824288256,4.857544072412526e-10,1.0752707011403903e-10,0.2227298699787862,212803248393.54843,0.13833520948794076,300.00000000003183,3.18312013214983e-11,0.3973156638059947,diamond_ferrite,0.3510651051773658,5.3874039717049683e+17,3.9012235657173914e+17,9.289983705865313e+17,0.04612054955777227,0.612679993341444,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,76130800672095.86,10778.933678979678,1.0549782962824679e-08,1.3009581208746429e-07,300.0,42486.20491104852,0.1056290676707148,2.213091699680622e-09,0.22130916996806219,4.897774871195263e-10,1.4338236294181289e-10,0.2186199582962435,118377975369.7806,0.1864258977600705,300.00000000003183,3.18312013214983e-11,0.3973109475727823,diamond_ferrite,0.3510600270160136,4.038886364344609e+17,2.924710815559889e+17,6.96435848791122e+17,0.08325193164308654,1.1013897847257847,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,79669830964913.17,38478.28492350189,5.3885553810135944e-08,1.0235291281888627e-07,300.0,50806.15116962517,0.10498605030376276,2.1996194952114106e-09,0.21996194952114106,4.838325923714101e-10,1.9361108980379864e-10,0.22057173458622953,95655865291.41551,0.1707703786673808,300.00000000003183,3.18312013214983e-11,0.4010388724128483,diamond_ferrite,0.35507403628871553,2.98943408397444e+17,2.164762612533215e+17,5.154993394817304e+17,0.10212798148209744,1.3630140965386017,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,242251203602600.5,7943.39832053627,1.620084880491935e-08,1.6311681781338932e-07,300.0,43704.37587811168,0.10564565828689246,2.2134392986490217e-09,0.22134392986490217,4.899313528803873e-10,1.8712343434724804e-10,0.21850461694137657,111254078796.21623,0.1519282317295898,300.00000000003183,3.18312013214983e-11,0.3972733465063355,diamond_ferrite,0.3510195404086232,3.092353274786811e+17,2.2392903024318285e+17,5.3340660892546656e+17,0.08859907295589427,1.1719147218648416,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,28222557252947.8,16371.112267923567,5.2781763518502506e-08,1.4342078650790755e-07,300.0,72058.10427009806,0.10528248545559642,2.2058302683298642e-09,0.22058302683298642,4.8656871726802e-10,2.9080927095979106e-10,0.21964133322925014,77328330410.1314,0.140502594262171,300.00000000003183,3.18312013214983e-11,0.39934787859860044,diamond_ferrite,0.353253274030442,1.9884706615727226e+17,1.4399270307940406e+17,3.428679917939293e+17,0.12684305628383524,1.6860611384894812,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,120811274320166.47,5167.418009796972,1.7847251178472385e-08,1.4712402295846345e-07,300.0,51289.095114042626,0.10562569266494472,2.21302098811021e-09,0.22130209881102098,4.897461893816289e-10,3.2309180508832365e-10,0.21856440695208595,59926444732.57404,0.16313462001292858,300.00000000003183,3.18312013214983e-11,0.3973898307962592,diamond_ferrite,0.35114496381170596,1.7886546989419165e+17,1.2952327130269051e+17,3.0850955247120237e+17,0.16444032354848767,2.1756720825109532,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,34923044129557.48,3802.9243667047626,2.5570991603899755e-08,2.8065255741463123e-07,300.0,70290.56409641018,0.10551899652903651,2.2107855396870304e-09,0.22107855396870305,4.887572702489274e-10,6.910555922210585e-10,0.21889920140588484,48212243802.48368,0.0944526329423263,300.00000000003183,3.18312013214983e-11,0.39799854801069967,diamond_ferrite,0.3518003945534839,8.332931651383573e+16,6.034191885484656e+16,1.4370615841281184e+17,0.20409926856534832,2.704298379949707,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,311696804988709.5,19260.673698353407,9.235754411535646e-09,8.593312501364386e-08,300.0,65752.88893727327,0.10560666406001676,2.2126223095215297e-09,0.22126223095215297,4.895697484592388e-10,8.579826598395196e-11,0.21875656005191257,144966318485.86215,0.2545526574552214,300.00000000003183,3.18312013214983e-11,0.39737900976616736,diamond_ferrite,0.35113331236566225,6.752435538760749e+17,4.889694700481921e+17,1.1645247207292557e+18,0.06796492512433593,0.8993833475981681,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,35089226431320.59,15334.490955229081,6.868748875887274e-09,8.945709260661918e-08,300.0,66454.14744795136,0.10562204349288225,2.2129445323335924e-09,0.22129445323335925,4.897123503185143e-10,1.1001884336743033e-10,0.21858658758246297,114100968639.16833,0.25215150110480516,300.00000000003183,3.18312013214983e-11,0.39740097851923417,diamond_ferrite,0.3511569670213496,5.265820674120598e+17,3.813180488156295e+17,9.079352054541207e+17,0.08636127306090459,1.1426747236573436,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,67089003348133.305,18636.601517918534,3.256076972629151e-08,1.9251807249684046e-07,300.0,62215.776716328684,0.10552498447340572,2.2109109963465828e-09,0.22109109963465828,4.888127433766239e-10,1.3800529261225507e-10,0.2188819843445416,184090043818.23456,0.12455759847180532,300.00000000003183,3.18312013214983e-11,0.3979629709099769,diamond_ferrite,0.35176208723283675,4.196548250017614e+17,3.0388797672541344e+17,7.23609890730523e+17,0.05345695132669505,0.7082419565152085,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,179737424291751.84,12042.65761150521,2.091542182930424e-08,8.881364751660845e-08,300.0,36926.554713542006,0.10555602159292991,2.2115612718163536e-09,0.22115612718163535,4.891003258997967e-10,1.884945861642545e-10,0.21880078270296294,73619958941.6288,0.2279198690806944,300.00000000003183,3.18312013214983e-11,0.39777132201473664,diamond_ferrite,0.3515557310224514,3.0701689735204365e+17,2.2232258084113504e+17,5.2951921561747046e+17,0.13372917666574619,1.7709911100625821,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,79802800708682.55,11841.396909475816,4.1105361888041044e-08,9.79318248757283e-08,300.0,64257.09065965142,0.10567643425250528,2.2140841025420157e-09,0.22140841025420158,4.902168413129283e-10,9.146430147033219e-11,0.21849796102519262,183919542803.47916,0.18819978637250223,300.00000000003183,3.18312013214983e-11,0.3970166445266956,diamond_ferrite,0.35074313887940745,6.335008991637783e+17,4.587420304289429e+17,1.09232273239343e+18,0.053619594571691784,0.7088985260696861,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,83097344663001.6,15163.151496327295,1.7707145393968796e-08,1.9368596938658192e-07,300.0,58614.60162279694,0.10520187910342581,2.204141441069868e-09,0.2204141441069868,4.858239492241554e-10,3.6208604297448945e-10,0.21989426235531162,66227028134.92432,0.1316659895973701,300.00000000003183,3.18312013214983e-11,0.39980774973690636,diamond_ferrite,0.35374843610923945,1.5955472449318602e+17,1.1553962808127264e+17,2.751774499191217e+17,0.14794311027658555,1.9686870524096771,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,113794012686464.73,31698.317579431892,1.8267376358624017e-08,1.2508927733326222e-07,300.0,57311.0078796745,0.10495944006013515,2.1990619696117114e-09,0.21990619696117114,4.835873546192539e-10,2.4267695700816055e-10,0.22065499567108093,70974882339.85579,0.1835302252288194,300.00000000003183,3.18312013214983e-11,0.4011908998002942,diamond_ferrite,0.35523773039980755,2.38354853591847e+17,1.7260179053202714e+17,4.1107043813656064e+17,0.13759240461118122,1.8369920246501366,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,150465909767607.28,3769.3421362694567,1.462774723131168e-08,1.7123410746900971e-07,300.0,54664.36737210919,0.10572046627109981,2.215006641167231e-09,0.2215006641167231,4.906254420414938e-10,2.1756439874477596e-10,0.21826703414815876,98671024876.5884,0.14728979692248334,300.00000000003183,3.18312013214983e-11,0.3968491236587779,diamond_ferrite,0.3505627623036873,2.659204634945215e+17,1.925630942546535e+17,4.5863402365894266e+17,0.09999879363421929,1.3213635205661287,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,142927713576113.62,9588.078650622496,2.0126181400858388e-08,1.3887572234468794e-07,300.0,41686.65569441733,0.10563384064974368,2.213191700944521e-09,0.22131917009445212,4.898217505129703e-10,1.6314791762909798e-10,0.2185615377495529,115233180471.00456,0.16827818850067253,300.00000000003183,3.18312013214983e-11,0.3973228832920267,diamond_ferrite,0.35107287869349596,3.548427120673337e+17,2.5695506735910374e+17,6.119407071400136e+17,0.08552706966991191,1.131447490001404,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,77894522064104.11,3295.8454829450175,1.2622796123264161e-08,2.190441723092473e-07,300.0,55047.90653816888,0.10565875995293397,2.213713798736998e-09,0.2213713798736998,4.90052878271859e-10,4.1657355754484556e-10,0.21846064737496315,62376687859.80814,0.12144204969080445,300.00000000003183,3.18312013214983e-11,0.3972011770453857,diamond_ferrite,0.3509418325958623,1.3860593402515667e+17,1.0036981429407898e+17,2.3905364284129974e+17,0.15805167224089356,2.090208654583057,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,29162588886321.88,9244.884420449423,4.365533688167271e-08,9.108481620004838e-08,300.0,69322.7332674331,0.10568418587361329,2.214246510946364e-09,0.22142465109463638,4.902887611238146e-10,1.2361069365574433e-10,0.21838248388621548,132578536227.836,0.19312104516533868,300.00000000003183,3.18312013214983e-11,0.3970546581334736,diamond_ferrite,0.3507840696858593,4.686181534621618e+17,3.393441800932896e+17,8.079914961443377e+17,0.07438720208228966,0.9834193114392106,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,145790484336772.5,3925.841552297391,3.196027528962984e-08,8.458053584195879e-08,300.0,62041.04107235292,0.10573068878800912,2.215220818645275e-09,0.22152208186452751,4.907203275359443e-10,1.8557686082721718e-10,0.21823496603891826,78447519304.31216,0.21726326178711994,300.00000000003183,3.18312013214983e-11,0.3967907950858307,diamond_ferrite,0.3504999575415963,3.118744064604162e+17,2.2584008743685312e+17,5.3786028438160614e+17,0.12579555935151648,1.662006574140708,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,115216119420237.31,12794.138812101955,1.8517488599903706e-08,1.224181670323139e-07,300.0,46778.50191666089,0.10552509258232179,2.2109132613949274e-09,0.22109132613949273,4.888137449411954e-10,2.010738457695066e-10,0.2188805249330921,84498134765.99603,0.18613120736550087,300.00000000003183,3.18312013214983e-11,0.3979633623745382,diamond_ferrite,0.3517625087387539,2.8780441393566096e+17,2.084100928499614e+17,4.963297229050426e+17,0.11646292389496875,1.542996104823664,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,361245178354957.2,20839.539077687,1.3671315804841872e-08,1.3287280786271445e-07,300.0,41527.39341439961,0.10520074644095657,2.2041177100461595e-09,0.22041177100461595,4.858134879739126e-10,2.63948450948404e-10,0.21989785974744222,66400079884.72245,0.18032688655691884,300.00000000003183,3.18312013214983e-11,0.39981417295974964,diamond_ferrite,0.3537553522562004,2.189503542443901e+17,1.5855025652179974e+17,3.7786185594454483e+17,0.14755527554240291,1.9635562643170137,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,228655782403698.88,3033.494802528853,3.1790268798923906e-08,8.812965035284968e-08,300.0,47424.37583594906,0.10573440174313922,2.2152986107754237e-09,0.22152986107754238,4.907547934903522e-10,1.0955032566281398e-10,0.21847957923784175,136073393470.35393,0.2123406353937249,300.00000000003183,3.18312013214983e-11,0.3965381402186885,diamond_ferrite,0.35022791370406975,5.287244182773712e+17,3.8286940633878605e+17,9.11822480398561e+17,0.07253792317825865,0.95816154417581,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,159194899659677.47,5607.723641661967,2.8634007301409986e-08,1.0583226710343798e-07,300.0,36525.45107098924,0.10569553477744706,2.214484287965785e-09,0.2214484287965785,4.90394066164733e-10,1.559822382853938e-10,0.21846430330419078,104832394463.79182,0.1934850563064186,300.00000000003183,3.18312013214983e-11,0.3968839315835261,diamond_ferrite,0.35060024142107754,3.711648750759573e+17,2.68774564710176e+17,6.40098634685793e+17,0.09409697105142054,1.2437023257522664,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,301929455320836.8,32336.656139820654,2.862860813623322e-08,5.5146784639407154e-08,300.0,56524.53157237469,0.10525682565117846,2.205292655895853e-09,0.2205292655895853,4.863315698148185e-10,6.81073280402232e-11,0.22168264783733685,165951197795.5,0.28017276221532866,300.00000000003183,3.18312013214983e-11,0.3977283917002896,diamond_ferrite,0.35150950619559374,8.508419361659163e+17,6.161269192925601e+17,1.4672707849137974e+18,0.05915915240839949,0.7856544245583768,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,178705030561168.66,17323.311761004225,2.3983445300085893e-08,9.644414346578762e-08,300.0,42945.46828488027,0.10521552635920567,2.2044273721033975e-09,0.22044273721033975,4.859500038878691e-10,3.0979999539909183e-10,0.21985144084584593,48169949192.482155,0.21168539969083833,300.00000000003183,3.18312013214983e-11,0.39972988898514983,diamond_ferrite,0.35366460025070195,1.865339135786296e+17,1.3507628224659386e+17,3.2178890085578464e+17,0.20343904744427144,2.7066728322218214,1.2934984309968751
